,fens,eval_move_final,preds_num
387817,5r1r/pkp2P2/1p2P3/3P2Q1/4q3/5N2/P4RK1/8 b - - 5 39,0.0,137.596
3565415,4r1k1/1b3p2/4rBp1/p3P2p/Pp1Q4/3RR2P/2q2PP1/6K1 b - - 3 31,0.0,137.5583
175431,4r3/6kp/bqp2np1/p3Np2/P2P1N1Q/2P1R2P/6P1/1r2R1K1 b - - 0 29,0.396,137.52112
10533955,1n4rk/7p/3N1q1B/5P2/3Pp2b/2P4P/3Q1nB1/R4K2 b - - 0 32,0.057999999999999996,137.51799
4160981,1r3k2/5pbQ/3p3p/3Pn1pP/pp1q4/4R1P1/P4PK1/1B2R3 b - - 1 35,0.068,137.50024
4430549,2nr2k1/1p1q1p1p/r2P4/1n3R2/pP6/P2Q2P1/1B5P/4R1K1 b - - 0 27,0.0,137.48845
2231729,2Q5/5r1k/1pp2q2/2n1pN1p/p1P1P1b1/2Nn4/PP6/1K4RB w - - 14 34,1.0,137.45055
1123934,r1bR4/5q1k/1pp1Nrpb/p6n/3NQp1p/1P5P/1PP3PB/1K2R3 b - - 3 27,0.0,137.41394
6000300,4r3/5pk1/1q3npp/pp2N3/1n1P1Q1P/N5PB/b4P2/2R3K1 w - - 4 38,0.0,137.40637
12921418,2r1n1k1/1qr1ppb1/3p1np1/Pp1P2N1/5R1Q/1B4RP/1P1B1PK1/8 b - - 6 39,0.19,137.35976
11920482,b6r/2Rn1p1p/p3pkpb/1p2n2q/1Q1NP3/1B4P1/PP3P1P/4R1K1 b - - 6 20,0.14400000000000002,137.3468
1388182,2b2rk1/5p2/ppP3p1/5qNp/4p1r1/2Q5/P1B1KP2/1R4R1 w - - 2 29,0.0,137.30159
1515799,r6k/p5bp/1q2Nn2/1b1P1R2/4n3/5Q1P/B5PK/2R5 b - - 5 31,0.0,137.30151
1169538,4r1k1/1b2Ppbp/5np1/1pp1R1N1/1P5Q/2p2P1P/2Bq2P1/4R1K1 w - - 1 37,0.0,137.29008
10202979,6k1/1p3p2/p2q2p1/Pb1p4/1N1Pnn1Q/2P2N2/1PB1r2P/6RK w - - 4 36,0.0,137.28197
12008529,2q1r1k1/3Rpp2/2P3pp/5r2/1B2Qb2/P4P2/5PK1/3R4 b - - 0 32,0.022000000000000002,137.19855
8211944,r3rbk1/6p1/P2p3p/R2bq3/1n1Nn3/1P3R1P/5PP1/1BBQ2K1 b - - 1 26,0.09,137.04549
6343953,3q4/4krbR/6p1/1Pp1p1P1/p2nNrB1/P1N2P2/KPb5/4Q2R b - - 6 39,0.408,137.01317
9462334,5rk1/1Rn4p/3p2p1/3P4/P3NPb1/3Q4/q3r1BP/6RK b - - 1 33,0.0,136.94205
10823746,7R/1bp2kp1/3pp3/p1q5/1b3rB1/2Nn1PQ1/1B5K/5R2 b - - 6 31,0.0,136.92108
13854938,2b5/4rp1k/5Rpp/2n5/1pn2PP1/1rp4P/2Q3B1/3N2K1 w - - 3 34,1.0,136.91286
11120406,3r2k1/1B2Rpp1/5q1p/2p4P/5P2/1pn3PQ/3n3K/4R3 w - - 2 36,0.0,136.91238
1433429,3q2k1/b2N1pp1/b1P1p2p/p2rN3/Pp3Q2/1P4PP/2R2P1K/8 b - - 4 34,0.622,136.87105
10047560,2k1r3/2q5/p7/1pPb3p/5ppb/P2P1P1n/1B2BPRP/2R1NQ1K w - - 0 29,0.024,136.8662
3457412,5rk1/2B3b1/1Q4q1/3P4/6r1/6N1/b4PB1/4R1K1 b - - 2 36,0.008,136.86557
8054608,b2q1r2/3n1ppk/pp3b1p/4pN1P/PP2NP2/1R1PB2Q/2r3P1/6RK b - - 0 36,0.07200000000000001,136.83998
1534093,r6k/p5bp/3qNn2/1b1P1R2/4n3/5Q1P/B5P1/2R3K1 b - - 7 32,0.0,136.77866
9538830,r1r3k1/1R3p1p/pP2p3/4q3/Q2np3/B4pNP/P1R3PK/8 w - - 2 26,0.0,136.76913
3659470,6rk/1q2p3/p3P2p/3pbR1Q/2p1n3/P3B2P/7K/1B2R3 w - - 3 36,0.0,136.76466
9641438,r2qr2k/p5bp/bpPP2p1/n2B1p2/2PN4/B1Q3P1/P4P1P/3R1K2 b - - 2 23,0.10800000000000001,136.75674
3987517,3r2k1/p2Pq1p1/2Q4p/1p1R3P/4p1p1/3n4/PP6/K6R w - - 3 38,0.064,136.7495
2477830,1r2r1k1/8/Qp1pNqnp/3P2p1/P2R3b/2P2p1B/1P3P2/5K1R w - - 2 31,0.0,136.74918
6865910,7k/pp4rP/2pb2P1/6RQ/3Ppq2/4nr2/PP6/K1B3R1 w - - 1 39,1.0,136.73654
2243678,2r2k1b/2r2p1n/p2p1P2/2nPpqPP/1p4N1/4BP2/PP1Q1R2/5RK1 b - - 8 31,0.17400000000000002,136.68304
7473962,3r3k/pQ3p1p/4p3/2p2pq1/1PPb4/3n2NP/P4PPB/3R1K2 w - - 1 28,0.0,136.63081
624950,4r3/1pp2q1k/3p3P/3P1bB1/2P2Pn1/pPQ3R1/P3r1B1/5RK1 w - - 1 34,0.128,136.60945
8273457,2k2r2/1b4p1/8/R3p3/1p1bP2P/2nq2PN/1B4BK/4Q3 w - - 2 35,0.47,136.60396
9709852,2r3k1/7p/3p1r2/pN1n1p2/Pq1NR2Q/1P6/3b1PPP/3R2K1 b - - 0 30,0.5680000000000001,136.57236
5122079,7r/2p2pk1/1p3b2/2pR1P1q/2P1P1br/1P2B3/P1R3B1/5KQ1 w - - 1 36,0.534,136.54912
10542416,q3r1k1/4bp2/1PR3p1/r2PQ1P1/4B3/pP6/P7/1K5R b - - 2 39,0.0,136.54683
14057159,8/5p1k/4pn2/p2r1qp1/2Q1R2p/5N2/PPPN4/2K5 w - - 0 39,1.0,136.5221
10039883,2br4/6k1/p2Prq2/Pp1Rpp2/2p3pP/2P1QpP1/1PB2P2/4R1K1 b - - 1 35,0.0,136.51663
10540705,7r/pp3pk1/1rb3p1/4P1B1/2pqB1n1/P5Np/Q3R2P/5R1K b - - 1 33,0.934,136.50684
9748280,1r3rk1/5b1p/4pppP/p1P5/1n1N1PP1/1PQ4B/q1P5/2KR3R b - - 1 26,0.3,136.49927
1798777,rb4r1/pbqpk2p/1p2pppB/1P6/1PN2PP1/2P5/3RQ2P/4R1K1 b - - 0 22,0.1,136.48041
4055596,3qk1r1/p1r1bp1b/P6Q/1p1pR3/2pP1p1N/6P1/1P3P1P/4R1K1 b - - 0 27,0.0,136.44675
5570514,5bk1/7p/5pp1/1PPp2q1/3Pp3/1rN1PbB1/2R2K1Q/8 b - - 7 35,0.0,136.43593
5834507,2Q5/r4qkp/2R1Rp2/1p1r2p1/1Pp3P1/5P2/5PK1/8 b - - 9 39,0.23,136.38522
12924008,2br4/p5k1/1p1N3p/2pPn3/5r1q/P1QB4/1P4P1/4RRK1 b - - 0 28,0.0,136.38417
4451914,2r3k1/5q1p/2b3pQ/pB1p1p1P/1n6/8/p4PP1/B1R3K1 b - - 2 40,1.0,136.37782
4284297,4k3/p3p2p/q1p1p1pb/P1RnB3/PrpPQP2/7P/6P1/r1N1R2K w - - 6 36,0.0,136.37547
12076124,4rk1r/1bq1bp2/pp1p1n2/3P1PBn/PPP4N/3B4/4Q1PP/4RRK1 b - - 0 24,0.0,136.36934
7151633,8/2r2pk1/Q1Bq1np1/2pPN3/Pr1b1P2/1p3KP1/1P2R3/7R w - - 1 37,0.0,136.32405
1661532,2r2k2/pp1r1pbQ/2q3p1/3N2N1/2n5/5R1K/PP3P2/3R4 b - - 16 33,1.0,136.3237
9554592,1r2k2r/2q2pp1/p4b2/2p1pB1p/P1b1N3/4R2Q/1P4PP/4R2K b k - 3 25,0.0,136.31902
8175160,1rb2rk1/7p/3pR1pq/1B1P4/PP2Nn2/5p1P/5PP1/2R2QK1 w - - 6 32,0.054000000000000006,136.31032
13837902,r6r/7p/PQR2p1k/3ppqNb/8/2P2P2/P4P1P/4K1R1 b - - 0 29,1.0,136.28534
7322444,r1r1k3/p2n1p1Q/2q1ppP1/1p2P3/1n1p1B2/5PP1/PPp3K1/2R4R b - - 0 24,0.0,136.27255
6791036,2r5/5p1k/b5pp/2q1p3/4n1NQ/P1p4P/6P1/R1RB1K2 w - - 0 33,0.0,136.26376
7064018,4r2k/pp4pp/8/3n4/4q2B/7P/PP2n1pK/3RQ1R1 w - - 4 29,0.0,136.25436
119227,3k3r/1q6/3p1bPP/1r1Pp3/1p2Q2p/1P6/1BP5/1K3R2 b - - 2 34,0.0,136.24031
6068728,3b3r/5k1P/p2p2pR/q1r1p1p1/1p2Q3/1P3P2/2P5/1KB5 b - - 1 32,0.0,136.2325
12669692,6k1/5pp1/p1q2n2/P1p1nPQN/2Pp3N/3P2P1/1r5P/4R1K1 b - - 0 27,0.0,136.20569
3099247,r3kb2/1b1n1p1p/p1r2n2/q2PpN2/7B/P2B1RQP/5PP1/3R2K1 b - - 0 35,0.28600000000000003,136.18187
1721409,5r1k/pp5n/3p2q1/1B1Pp3/1P2P3/P1R2pBp/7Q/4K3 w - - 1 38,0.022000000000000002,136.14726
3438911,br2k3/4q3/p3p1p1/2NpP1rp/nP1Q4/3N4/1PPR4/1K1R4 b - - 1 33,0.0,136.13812
487562,r2r1k2/4bpp1/2p1pn2/4B1Q1/1pPP4/p2B3P/qP3P2/3RR2K b - - 1 30,0.7120000000000001,136.13393
10987169,r6r/pp4Qp/5Rp1/2P1Rb2/2p2pqk/2P5/PP3PP1/6K1 b - - 1 22,1.0,136.12878
14160795,1r6/r6k/3PPn1p/1p2NRp1/3bB3/3P3q/3Q3P/1R5K b - - 3 37,0.0,136.12381
13274016,8/5pk1/3Pp1p1/1bq3NP/3n1P2/1p1Q2K1/8/1B6 w - - 1 39,1.0,136.11493
13591173,5rk1/1qp2pp1/2b1p3/p3B1P1/P2PP1Q1/1r5p/2p2P1P/2R1R1K1 w - - 0 29,0.794,136.10507
13891252,5rk1/1p2bp2/4p1p1/P2pP2N/b2P4/n1qBPNR1/2p1Q1PK/8 w - - 6 36,1.0,136.0954
3848947,4rrk1/1b4pp/pp2p3/3pq2P/N1PNn3/1P2BRb1/P3B1Q1/2R3K1 w - - 10 32,0.024,136.07628
7101766,8/2p3pk/2b5/2b1p1q1/4p2p/4NrP1/1PPR1P1P/4RQK1 w - - 0 33,0.218,136.05023
2699028,1rr5/4kp2/p2p1N1b/q2PpP2/1p2N2P/1Qn5/PPP3P1/K2RR3 b - - 0 27,0.0,135.94957
11668519,r5k1/1Q5p/p2Pb1rq/2p1p2n/P2bNp2/3B1R1P/1P4PB/5R1K b - - 0 32,0.0,135.91396
13110548,7r/1k1n2p1/pP1pp3/3b2P1/1Q1N1qp1/P1N5/1P3P2/K2R4 b - - 4 28,0.0,135.89546
7127906,4rbk1/pp1R1p1p/q5pP/5P2/4r1P1/2P1BQ2/bPN5/2K4R w - - 2 28,0.0,135.8712
8448211,b3r1k1/6p1/3qpnp1/2NP4/3Q1Rn1/2N5/PP5P/3R3K w - - 7 31,0.0,135.82397
5103825,r2qk2r/5p1p/3Pn3/3QpN2/2P5/p3P3/Rp4PP/5RK1 b kq - 2 25,1.0,135.81783
12180619,3r4/8/bk1p2B1/p2P1p1P/1qPb4/6P1/1PR2PK1/2Q5 b - - 2 33,0.0,135.74759
3470229,3r2k1/5pp1/1p1P1n2/2P2Pqp/1P1Qp1P1/1P2R2P/r3BR2/5K2 w - - 0 33,0.104,135.73271
7511622,r7/1p2n3/3qNnkb/P2Pp1p1/P3Pp2/2R2QPP/8/2R3K1 b - - 0 34,0.0,135.7258
4408349,5b1r/1b1k4/4p1p1/1ppnP1Bp/2p1N1P1/3n1N1Q/1P1R1P1P/q4BK1 w - - 1 34,0.7979999999999999,135.72322
1395004,4r2k/pp4pp/8/8/4qn1B/7P/PP2n1RK/3RQ3 w - - 1 30,0.21,135.71698
12934870,r4r1k/1pp1q2p/4P1pP/1bb3R1/p2pP3/8/BB1Q4/1K1R4 b - - 0 31,1.0,135.70981
4654459,6rk/5Qpp/3P1nr1/2N4q/p3pp2/P6P/5PP1/1R3B1K w - - 0 37,0.0,135.65372
868052,r1b4r/3k2pp/ppnNp3/q7/5Pn1/B2B4/Pp2K2P/3R2QR b - - 3 26,0.0,135.58849
3874900,6k1/p2q1pb1/1p3Rbp/4P3/3P2RQ/r5PP/6PK/8 b - - 1 37,0.29600000000000004,135.56631
2345418,3r4/4q1k1/2p1p1p1/2n1p1Rn/2BrP2P/pP2NP2/P1K5/4Q2R w - - 2 30,0.104,135.52713
6870728,4qrk1/1pp2b1p/1b1p1Rn1/pP1P2Q1/P2P2P1/2B4P/4r1N1/5RKB b - - 2 27,0.02,135.52644
8490195,8/4rpkp/3N2p1/r1pPP2n/P6q/4Q3/4R2P/5RK1 b - - 0 35,0.0,135.4755
12838426,3k2r1/1b4rp/1p1q1n1Q/pP2NP2/P1pPp1p1/6R1/7K/1B3R2 w - - 0 37,0.244,135.38712
5570601,3r2k1/pp3p1p/2p1r3/2n1qNpB/2P1n3/5Q1P/PP4P1/R4RK1 w - - 10 27,0.0,135.36255
7759401,4r2k/8/B4p1p/2pb1Pp1/8/1P2B1qP/P1Q3Pb/4RK2 w - - 1 39,0.092,135.356
13034579,1rr2k2/4bp2/b1n4p/2PBpq2/4N3/6Q1/1P2PP1P/3R2RK b - - 5 31,0.0,135.33388
13778097,r3k2r/pp3p1n/n2p3b/3NpP2/1P4QB/5P2/Pq5P/3RR1K1 b kq - 6 21,0.0,135.32314
4702744,6r1/1N3r1k/pQ4np/P4p2/1PPqp3/2R3PP/5PK1/2R5 b - - 0 36,0.0,135.2271
9793626,3r3r/pp3k2/5Pp1/qN1nQ3/n2P4/8/1P2R1PP/5RK1 b - - 2 25,0.952,135.20271
5927807,6k1/5p1p/3N2p1/2n1n3/pR2P3/P1qbQPP1/1r4BP/4R1K1 b - - 4 38,0.0,135.17207
6199586,r3r3/q4pk1/6pp/Ppb1P3/7N/5QNP/1B2RnPK/8 b - - 0 34,0.0,135.15216
11612172,2rb1r1k/3R1pp1/4p2N/q3Pb1P/p4B2/5QP1/2n2PB1/3R2K1 b - - 0 33,0.0,135.1094
935380,2q4k/2P3b1/6pp/1P2p1n1/P1Q2rP1/2B2p2/4PP1P/3R2K1 b - - 2 40,0.0,135.08772
8551529,2q3k1/p2nRp1p/1prP2p1/2p1r1N1/5Q2/5P2/Pb4PP/3R3K b - - 5 28,0.0,135.07465
9712225,2k1rb2/1p3ppp/2qp4/1Rn2PP1/3B3P/2QN1p2/PPP1r3/2KR4 w - - 6 30,0.0,135.06891
2748959,1b1rk3/1b3p1r/pN3P1p/2B1n1p1/P1B5/2P3q1/4Q1P1/3R1RK1 b - - 0 31,0.0,134.97939
11965040,6k1/2p3p1/p5q1/1p6/P2Bp1r1/2P2rNp/1P2Q2P/R5K1 w - - 1 34,0.0,134.97462
7055926,4b1k1/Q3n3/2p2b1p/2Pp2pn/3Pp2q/P1N1Pp1N/5PPB/1R4K1 w - - 0 28,0.0,134.94334
2849500,5r2/1pp4k/3p2q1/3P1bB1/2P2PnP/pPQ3R1/P3r1B1/5RK1 w - - 5 32,0.0,134.9367
2411145,r2b4/pp1n1rnk/3Pb1N1/qp6/1p1BPPPp/8/P2QB2P/2R2R1K b - - 0 30,0.184,134.91196
8840842,2rn1r2/1p2R1RQ/pk1q4/2p5/P2p1P1p/1P6/2PB1K1P/8 b - - 2 29,0.0,134.89397
11095217,4r3/1b3pk1/1q5p/p4BP1/1b6/1Q1pBnNR/1Pr2PP1/3R3K b - - 4 36,0.0,134.88457
6219029,1r1q1rk1/5pb1/2n3p1/1b4N1/3PpN1P/1pB1n1QB/7K/1R4R1 b - - 1 38,0.0,134.84607
1741624,3r4/6rk/1Pp4b/p1PbNp1q/P1N4p/2Q2P2/4R2P/5R1K w - - 11 34,0.0,134.81078
7235235,r4bk1/5ppp/4q3/5NP1/4b2P/p2BB3/1p1RQK2/7R w - - 0 39,0.0,134.80449
12749266,5r2/6k1/1pB2np1/1P2pqNp/5n2/6QP/6P1/5R1K w - - 2 39,0.016,134.79855
2592171,2r3k1/3q1p2/6p1/2PP3p/p2NPR2/6P1/PrR2K1n/3Q4 b - - 3 36,0.0,134.79478
95477,1b1r4/p3n1k1/1rp2q2/R4pp1/Q2P4/P1NB1NPb/5R1P/6K1 w - - 7 34,0.046,134.7878
702578,1r3r1k/6pb/2pPB2p/3np3/1P1pq3/pR3NP1/7P/B3QR1K w - - 1 29,0.0,134.78261
4165225,3r4/4kp2/p1q2p1Q/2bRpP1N/1p2P1rP/8/PPP5/1K1R4 b - - 0 30,0.0,134.75868
1307267,3q2k1/3n3p/5PpB/2p1p3/p1Pp4/Pr1r2P1/4QP2/R3R1K1 w - - 0 28,0.0,134.73036
1654479,1k1r4/p1q2p2/1n3pb1/1RP5/1P1pp3/6N1/Q3BP1r/4K1R1 w - - 4 27,0.0,134.72427
52893,4r3/r1q3kp/3Rbpp1/ppP1p3/1P2P1N1/2Q4P/5PP1/3R2K1 b - - 1 35,0.0,134.70062
7218420,4b3/pp2r1pk/3bNr1p/3P1p2/4p2Q/P3B1P1/4qP1P/2RR2K1 w - - 7 32,0.055999999999999994,134.70024
272191,6k1/5b1p/2q2p2/Q2N2p1/3R4/bP4P1/P4P1P/2r2BK1 b - - 0 28,0.0,134.69888
6949992,3rb2k/4r3/2p1pp1P/1pPn4/p5R1/6Q1/Pq4BN/5R1K b - - 1 34,0.596,134.67914
7699533,3r2k1/p2q1pb1/1p1N1n2/2p1B3/P6Q/2PB3p/1P4b1/4R1K1 b - - 2 29,0.28,134.67758
14042678,2r5/pp2Rpkp/6p1/P2P4/3r1qPn/2N1R2P/1P2QP2/6K1 b - - 6 31,0.0,134.67592
6737895,1q1r4/1p2kp2/3b3r/1P1Pp3/R3N1p1/P4n2/BQ3P2/1KR5 b - - 0 38,0.138,134.67307
6093365,6rk/R7/3b4/3p1pr1/3P3q/2P1pQ1P/P4PB1/6RK w - - 0 29,0.0,134.61272
11788232,4rbk1/6pp/5R2/1q3P2/1p1pPBQ1/1b1P4/4r2P/6RK b - - 1 38,0.91,134.59972
5747539,5r1k/2Rb1r2/p6b/1p1Pp3/4PqpP/PNQ5/1P2BP2/4KR2 w - - 1 37,0.512,134.53577
4837943,5r1k/2Rb1r2/p6b/1p1Pp3/4PqpP/PNQ5/1P2BP2/4KR2 w - - 5 39,0.0,134.53577
2266466,7q/1pr1bpkr/p1n1p3/P1NpP3/1P1p1BPn/N6R/2P1QK2/7R w - - 1 27,0.08800000000000001,134.51627
12423701,4r2k/5pp1/1pnq1n1p/5Q2/NbpP4/4B3/5PRP/1R5K w - - 1 26,0.008,134.51353
1897842,3q1rk1/3b1p2/3p1bP1/1prN3P/p1nNPP2/8/PPP4Q/1K1R3R b - - 0 23,0.0,134.49883
11612165,6rk/1q1r3p/ppbn1P2/2p1p1Bp/4P2R/2P2B2/P5QK/6R1 b - - 3 30,0.0,134.4977
3079238,5k2/p1b1q3/2P4r/2PB3p/4pP2/2Q2pNb/P4P1P/3R2K1 b - - 2 40,0.0,134.49042
11768460,1r3r1k/4b1pp/2R1p1P1/4P2P/3p1p2/1P1N1Q2/qPK5/2R5 w - - 13 40,0.078,134.44884
3511203,r2qr1k1/1pp2ppn/2bp3p/p1bN1PP1/7P/1PPB2B1/1P4Q1/1K1R3R b - - 0 25,0.03,134.43428
3164570,3r4/1p4qk/p1b5/P6p/2NbP2n/3Q1Pp1/R2N4/5R1K w - - 0 31,0.0,134.4229
13627347,4k1r1/pb3p2/2p1p2b/5q1p/NpN1n1nP/1B1R4/PPQ2PPB/6K1 w - - 5 24,0.0,134.41376
3550280,4rr1k/p2bNppp/3p4/5pQ1/2B1q1nR/7P/1PP3P1/5R1K w - - 1 29,0.03,134.37128
9360680,1Rb2r2/r4pk1/1R1pp2p/p1pPb1pP/P1B1P1q1/2PQ2N1/5PP1/6K1 b - - 7 26,0.044000000000000004,134.36766
28549,5rrk/1p2R1qn/p2P1N2/Pb6/3Q1Rpp/8/1P4PP/6K1 b - - 8 34,0.07200000000000001,134.36346
10273425,5rk1/R2n1ppp/1nN5/4P3/2p3P1/1p4qP/1Q3bB1/3R3K w - - 0 32,0.218,134.32709
7733032,4r1k1/4b2p/pp2p1pB/3pP3/2nP1Q2/Pq3NP1/1Pr2PKR/1R6 b - - 5 32,0.14800000000000002,134.29155
9692051,6k1/pb3ppp/8/3P4/1PPR1Bq1/3Q2P1/5PKP/4r3 b - - 1 33,0.0,134.28749
7594831,5rk1/1R3ppp/1P6/4qN2/5n2/p6P/P1Q3P1/7K b - - 0 37,0.0,134.2716
3770642,r3k2r/4b3/b3N3/q2pPp1p/p1pP4/PnP2QPB/6KP/1R2R3 b kq - 2 27,0.934,134.19096
3986911,1Qb4k/3qr2p/p4p2/P5p1/1p1N3R/3Bn2P/1PP5/6K1 w - - 2 36,0.71,134.18188
7035478,r3k2r/1R1b1ppp/p2R4/4n3/q2N3Q/3pB2P/P1P3P1/7K b kq - 0 21,0.0,134.17949
4208050,1r6/3Nqpk1/2pRp3/1bP1P1pp/1p2B2P/1P4P1/P4PK1/3R4 b - - 1 32,0.0,134.17891
7146065,r5k1/p1q1p2p/b2p1ppB/2nP4/3Q2B1/2R5/r4PPP/4R1K1 b - - 1 23,0.29600000000000004,134.17715
8594931,2r2k2/p2q2bQ/5rp1/4ppN1/1p6/1P1PPBP1/b1P5/2KR3R w - - 5 26,0.052000000000000005,134.16907
4512201,4r2k/pp4p1/7p/3B1pq1/2P5/1P2r3/P2Q1R2/5K1R w - - 4 38,0.384,134.13913
10489940,R1N5/pp3kpp/2b1pn1q/8/5n2/1P3Q2/P4PP1/5RK1 w - - 3 28,0.0,134.1141
3749393,5rk1/6p1/4q3/5r1p/R3N3/2P1B1Q1/1PK5/8 w - - 5 37,0.364,134.10783
7071172,3rq2r/2p3k1/2P2pnb/pB2pR2/P3P3/B1Q2NP1/5PK1/8 b - - 3 35,0.29,134.08972
7572781,4r2k/6qp/p2r4/n1pN3R/1p2PN2/1n4P1/4QRK1/8 b - - 0 40,0.106,134.08676
13238681,1r3r2/2k1n1Q1/4P2p/p2p3B/2pP2pP/q1p1K3/P1b1N3/2R2R2 w - - 0 30,0.0,134.06229
2412811,2r5/2q3kp/1rPp2p1/1P1Bp1N1/1Q2Pp2/7P/5PP1/6K1 b - - 6 34,0.0,134.04185
10646224,2q2b2/5r1k/1PP3pp/3QP3/2p2P2/4B2P/7K/8 b - - 0 39,0.0,134.03973
4357221,k7/1prb1p2/p2b1P2/3B4/q4P1p/1R1N2rP/P4QP1/1R5K b - - 0 33,0.0,134.03203
1167115,4r1k1/pNR1n1p1/Pp3rp1/4q3/4PnQ1/5P1P/8/3R1BK1 w - - 3 35,0.23399999999999999,133.93546
3257783,1r4k1/6q1/R2p1p2/B2P2Pp/2QbP3/5PPK/1r6/5R2 w - - 0 37,0.0,133.90474
320226,7k/pp2b1pN/2b1Qp2/4n3/6r1/7B/PP1q2PP/4RR1K w - - 6 27,0.0,133.90344
3818410,1r4k1/5p2/6r1/Q6R/1PRpBq2/P2Pb2K/4P3/8 w - - 2 37,0.0,133.8988
12061446,Q7/2r5/p1k4r/1pN1q1Np/6nP/2P3P1/8/3R1RK1 b - - 2 40,0.0,133.88644
8888666,r5k1/6rp/6n1/PB1P2q1/1P1BPpNb/5P2/6PK/5Q2 b - - 0 35,0.027999999999999997,133.88026
7150133,r1r2n1k/1q3ppp/p3p3/1p2P1B1/5R2/b1N3Q1/1nPN2PP/5R1K b - - 5 24,0.0,133.85529
8581588,1k6/1b2q1p1/r2p2Bp/BQ1P2b1/Pp3rp1/1N6/1PP2P2/1K1R4 b - - 6 30,0.472,133.83696
11495808,2rr2k1/p4p1p/b1n1p1p1/3nP1NP/2p1N3/q1P5/P1B1QPP1/2R1R1K1 b - - 0 24,0.518,133.81046
9411795,4r2k/pp4q1/n2P4/1Np1n2P/2B4P/1PQ4K/P1P5/7R b - - 2 32,0.0,133.79372
3446359,3r2k1/1Bp1Rr2/1b3p2/p5np/7q/2P4p/PP2QPPB/R5K1 w - - 2 25,0.0,133.78876
11004696,1r1q1bk1/R1p5/4p1np/4pN1Q/1pPpP3/3P3P/1P1B1P2/n5K1 b - - 1 30,0.0,133.77338
10473445,1n1qnrk1/r6p/3NR1p1/1bpP4/pp2NPP1/1P4QP/P5B1/2KR4 b - - 0 28,0.0,133.75513
8994242,8/2k1p3/p1p1r3/qpnb1QR1/PRp5/2P1B3/5P1P/4K3 w - - 1 28,0.03,133.7466
3696861,5rk1/p4ppp/Q3p3/3n1b2/2BBq3/P1P5/Pr1R1P1P/4KR2 w - - 5 18,0.0,133.74055
583106,2r1r1k1/pb2bp1p/1pnqp1pB/6N1/3P4/2P4Q/2B2PPP/3RR1K1 b - - 5 21,0.0,133.7376
6873851,6k1/5pp1/8/N1p1P2p/1p2Bn1P/1P1bqPQ1/P2r2P1/6RK w - - 3 38,0.304,133.72235
11695677,8/p3kp2/2p3rp/3pPq1p/P2Pb1rP/1R3NP1/4QP1K/2R5 w - - 8 31,0.048,133.70622
252836,3r2k1/p4r2/5P1R/3p2P1/3n1q2/P7/P3p1BP/1QR4K b - - 8 34,0.264,133.70572
6826609,7k/q4pp1/7p/4QPb1/PrNr4/1P2p3/K1P1R2P/6R1 w - - 1 40,0.0,133.69174
6135364,b1r1r1k1/3qPpp1/pp6/4p1N1/2P3pB/1P6/P2K3Q/2R2R2 w - - 2 34,0.0,133.66774
12504182,r1b2nk1/ppq1b1pp/4pp2/8/3P2N1/2PBQ2R/r4PPP/2B2RK1 b - - 1 18,0.27,133.64268
3708958,1bk1r1r1/5R1Q/4qBp1/p1p1P3/Ppp5/2P5/6PP/3R3K b - - 0 32,1.0,133.64061
10951513,2r4r/p3Qpk1/bp2p3/4P2q/2nP4/P2B1pP1/R6N/5RK1 w - - 0 29,0.16399999999999998,133.63028
13154255,2k2r2/pp2pN1R/q3Pb2/1b1p4/3P2r1/2P2Q2/PP1B2P1/4R1K1 b - - 10 26,0.0,133.62589
3822121,3R4/6rk/3R2p1/pp3q2/3Bp2p/PP6/K1P4P/8 b - - 0 37,0.872,133.54301
13447024,6k1/5pp1/5n2/2nPp2P/pqP1Pr2/4QBKP/R2N4/8 w - - 5 35,0.126,133.53853
7018685,5r2/1pq4k/2pRR1p1/p5P1/7P/2QP1r2/2P3K1/8 w - - 0 39,0.068,133.52742
11883735,2k5/q5b1/2P1p1p1/1QP2p1n/4bP1P/PR1N4/K7/8 b - - 0 39,0.0,133.51987
6718337,2r2k2/R2b1ppp/3P1q2/1pnP4/1N3n2/8/1Q4P1/1N1B2K1 w - - 0 37,0.0,133.51083
6709695,2r3k1/p4p2/2p2qp1/2Bp3p/N2P2rP/1P1RPpn1/P4Q1R/2K5 w - - 4 25,1.0,133.41035
5839448,1r4k1/5pqp/B2Rp1n1/7R/br2P3/1PN1QP2/2P5/1K6 b - - 0 27,0.0,133.40497
7338622,4r3/qbrp1nkp/p2nppp1/1p1P1P2/3N4/4N2Q/PP4PP/1B1R1R1K b - - 0 25,1.0,133.40103
10551847,2r2rk1/pp1bq3/4p2Q/3nPpN1/3N2pP/PPn5/2B2P2/2R2RK1 w - - 3 29,0.01,133.38734
2572080,r3k2r/1b3ppp/pq2p3/3n4/pb1pN1QB/3B4/1P2RPPP/2R3K1 b kq - 1 20,0.0,133.34549
4560884,r5k1/1b5p/1q3rpP/2b2P2/pp1ppNP1/7R/PPPQ2B1/1K1R4 w - - 0 26,0.0,133.31705
1577739,5bk1/1p1R1p1p/2n2Pp1/8/2r5/1q4rP/4Q1B1/B4R1K w - - 4 33,0.0,133.29382
1730108,2r1k2r/5p1P/1p1qp1p1/3p2N1/3P2P1/p1n1B3/Pn3PKR/Q6R b k - 0 34,0.0,133.27946
